Description,Revenue,UniqueCustomers,Slope,popularity_score
BEADED CRYSTAL HEART GREEN ON STICK,521.11,3,-0.07556862281194651,-52.41420105963303
BEADED CRYSTAL HEART GREEN SMALL,168.59,11,-0.3913636363636363,-188.24862730042562
BEADED CRYSTAL HEART PINK LARGE,569.29,42,0.47438391765185484,14789.595265037755
BEADED CRYSTAL HEART PINK ON STICK,725.26,6,0.11959574650871976,153.66167770520528
BEADED CRYSTAL HEART PINK SMALL,343.99,17,0.5842179065946957,1015.7722156817354
BEADED LOVE HEART JEWELLERY SET,8.5,1,0.0,0.0
BEADED PEARL HEART WHITE LARGE,127.05,10,0.5413555992141452,178.39560631939992
BEADED PEARL HEART WHITE ON STICK,901.48,20,0.08229850977156708,499.1163198520821
BELL HEART ANTIQUE GOLD,24.96,1,0.0,0.0
BELL HEART DECORATION,387.0,9,-10.262686567164183,-9364.965822572089
BELLE JARDINIERE CUSHION COVER,3305.83,142,-0.11078896781228137,-276400182.3273622
BEST DAD CANDLE LETTERS,26.349999999999998,8,0.5902777777777777,33.34099331387154
BEWARE OF THE CAT METAL SIGN,6939.08,179,1.1546971709824243,205617767545.50064
BICYCLE PUNCTURE REPAIR KIT,3883.99,94,0.8467493857493862,25582642.282589346
BICYCLE SAFTEY WALL ART,2371.94,38,41.15034482758622,3650893.9161642566
BIG DOUGHNUT FRIDGE MAGNETS,2334.94,59,0.14950393720346766,96626.61806852961
BIG POLKADOT MUG,2.34,1,0.0,0.0
BILI NUT AND WOOD NECKLACE,59.89,6,0.7524281150159744,79.83171127852367
BINGO SET,6667.04,211,1.5364321586201986,5550128238378.355
BIRD BOX CHRISTMAS TREE DECORATION,22.06,5,0.0,0.0
BIRD DECORATION GREEN POLKADOT,747.81,31,-0.4479619668032044,-6429.921207365479
BIRD DECORATION RED RETROSPOT,881.3299999999999,46,0.2639695104075051,18653.306988309618
BIRD HOUSE HOT WATER BOTTLE,4914.69,117,-0.5704167792203019,-195268677.5431417
BIRD ON BRANCH CANVAS SCREEN,21.45,1,0.0,0.0
BIRDCAGE DECORATION TEALIGHT HOLDER,770.3199999999999,48,-0.2914660334038628,-21782.51450643785
BIRDHOUSE DECORATION MAGIC GARDEN,891.99,67,-0.5342069048354439,-282734.87945424736
BIRDHOUSE GARDEN MARKER,2218.12,60,0.07708600451467268,52062.100156205255
BIRDS MOBILE VINTAGE DESIGN,1147.27,57,-0.2476948225521241,-65007.8226543827
BIRTHDAY BANNER TAPE,30.0,1,0.0,0.0
BIRTHDAY BANQUET GIFT WRAP,393.5,32,0.46071049329085817,3827.7076995864804
"BIRTHDAY CARD, RETRO SPOT",1104.81,95,-0.17955099620493364,-1697385.5694057283
BIRTHDAY PARTY CORDON BARRIER TAPE,617.11,61,-0.19601571347678373,-40514.1998783225
BISCUIT TIN 50'S CHRISTMAS,6715.93,232,-0.32132697860222337,-8652792875212.87
BISCUIT TIN VINTAGE CHRISTMAS,5088.45,202,0.8262349991302677,966076462384.518
BISCUIT TIN VINTAGE GREEN,2911.27,93,0.7703608649361947,15859752.911840048
BISCUIT TIN VINTAGE LEAF,64.56,3,12.540000000000001,1077.5541744000004
BISCUIT TIN VINTAGE RED,3823.21,121,0.81353216374269,317188757.31408453
BISCUITS SMALL BOWL LIGHT BLUE,632.26,50,-0.03222997889710741,-2392.1586885933216
BLACK 3 BEAD DROP EARRINGS,40.96,2,0.15568376068376064,7.715936273504272
BLACK AND WHITE CAT BOWL,2684.6499999999996,36,5.51290971845187,457514.8768793426
BLACK AND WHITE DOG BOWL,2608.08,42,15.268821389346517,2180816.881230252
BLACK BAROQUE CARRIAGE CLOCK,432.78999999999996,6,0.0670035405602415,51.37254490442853
BLACK BAROQUE WALL CLOCK,783.68,11,0.32554347826086977,727.8925921990916
BLACK BIRD GARDEN DESIGN MUG,62.239999999999995,16,-0.4928971962616824,-140.9642205486156
BLACK CANDELABRA T-LIGHT HOLDER,1106.8799999999999,31,-1.067649433666031,-22683.10244752574
BLACK CHAMPAGNE GLASS,626.55,26,-0.05341708542713575,-398.88319200125267
BLACK CHERRY LIGHTS,54.0,1,0.0,0.0
BLACK CHRISTMAS FLOCK DROPLET,30.0,1,0.0,0.0
BLACK CHRISTMAS TREE 120CM,551.13,20,4.608864970645792,17088.41330796529
BLACK CHRISTMAS TREE 60CM,460.64,21,5.60126517273576,19093.87913772468
BLACK CHUNKY BEAD BRACELET W STRAP,199.67,8,0.9232781456953641,395.1726278544888
BLACK CRYSTAL DROP EARRINGS,35.27,3,1.6729123711340206,78.53381732809282
BLACK DIAMANTE EXPANDABLE RING,110.09,6,0.7544837758112095,147.1478388224995
BLACK DIAMOND CLUSTER EARRINGS,8.82,1,-0.00666666666666667,-0.06468000000000004
BLACK DIAMOND CLUSTER NECKLACE,37.239999999999995,2,0.9562328767123287,43.08823591780822
BLACK DINER WALL CLOCK,625.6899999999999,25,0.5669008118602189,3843.115367714458
BLACK DROP CRYSTAL NECKLACE,45.349999999999994,3,3.8749999999999982,233.89829374999994
BLACK DROP EARRINGS W LONG BEADS,29.05,2,7.85272420375156e-20,2.7602718212396928e-18
BLACK EAR MUFF HEADPHONES,318.19,14,-0.325162326079201,-392.90209135176036
BLACK ENAMEL FLOWER RING,252.89999999999998,10,1.5117909824659053,991.6705852443816
BLACK ENCHANTED FOREST PLACEMAT,1266.91,21,0.7703438537489765,7222.320789654407
BLACK FEATHER CHRISTMAS DECORATION,18.24,7,0.07718749999999998,2.7435988050900004
BLACK FINE BEAD NECKLACE W TASSEL,35.44,2,0.004635332252836302,0.19877417179902745
BLACK FLOWER CANDLE PLATE,5.949999999999999,2,4.249999999999998,30.597874999999988
BLACK GEMSTONE BRACELET,29.98,4,-0.4636363636363633,-20.35072379999999
BLACK GEMSTONE NECKLACE 45CM,63.480000000000004,5,-0.04034482758620683,-4.124660500551719
BLACK GLASS BRACELET W HEART CHARMS,174.73000000000002,2,-0.23097590605385704,-48.83368827839645
BLACK GLASS/SHELL/PEARL NECKLACE,9.15,1,0.0,0.0
BLACK GRAND BAROQUE PHOTO FRAME,109.94,8,-2.219160839160839,-522.9810995651477
BLACK HEART CARD HOLDER,12487.17,124,-3.038761333408795,-5150549619.6372175
BLACK KITCHEN SCALES,4427.36,135,0.09015020513017148,154569589.17750552
BLACK LOVE BIRD CANDLE,356.06,18,-0.09441854759568206,-186.91701458621
BLACK LOVE BIRD T-LIGHT HOLDER,332.14,11,-0.25520247083047337,-241.8385848856508
BLACK MEDIUM GLASS CAKE STAND,38.69,8,-1.9226428571428564,-159.45525258231515
BLACK MINI TAPE MEASURE,625.8,12,-0.5303628889001674,-1041.647817554896
BLACK ORANGE SQUEEZER,57.96,13,0.31770864946889216,63.57148000025458
BLACK PHOTO ALBUM,7.5,3,0.0,0.0
BLACK PIRATE TREASURE CHEST,863.38,57,-0.15932925640343878,-31468.827905768354
BLACK RECORD COVER FRAME,40652.13,141,0.9078249774796726,25319436769.809166
BLACK SIL'T SQU CANDLE PLATE,33.6,2,-1.5272727272727267,-62.09279999999998
BLACK SILOUETTE CANDLE PLATE,116.44999999999999,18,-0.00032172596517790263,-0.20830223901694084
BLACK SMALL GLASS CAKE STAND,54.99,12,-0.32471365638766525,-56.03978953783834
BLACK SQUARE TABLE CLOCK,305.2,11,-0.8309553632429967,-723.5720143403713
BLACK STITCHED WALL CLOCK,749.94,21,0.9113268780591611,5057.630366117998
BLACK SWEETHEART BRACELET,392.83,19,0.1690419217793328,406.12533856534617
BLACK TEA TOWEL CLASSIC DESIGN,748.08,69,-0.022643125373066633,-12161.291295720528
"BLACK TEA,COFFEE,SUGAR JARS",783.3499999999999,39,-0.028326192681797178,-912.9747656630328
BLACK VINT ART DEC CRYSTAL BRACELET,13.5,2,-0.0,-0.0
BLACK VINT ART DEC CRYSTAL NECKLACE,76.32,6,-0.31828326180257505,-43.03365885906953
BLACK VINTAGE  CRYSTAL EARRINGS,45.0,7,0.5813953488372092,50.983877616279095
BLACK VINTAGE EARRINGS,149.41000000000003,1,-0.16322055137844613,-26.825460839599003
BLACK WINE GLASS,699.9599999999999,12,11.60941634241245,25503.267767469602
BLACK+WHITE NECKLACE W TASSEL,127.24,6,0.3956060606060607,89.17491574273339
BLACK/BLUE POLKADOT UMBRELLA,6909.99,184,-0.4146899088812752,-118428152782.76593
BLACK/WHITE GLASS/SILVER BRACELET,100.08999999999999,4,1.8007142857142848,263.87985689214275
BLACKCHRISTMAS TREE 30CM,1.25,1,0.0,0.0
BLING KEY RING STAND,6.25,3,0.15625,1.2998046875000004
BLOND DOLL DOORSTOP,149.25,11,1.3085073710073711,557.1986428631645
BLOSSOM  IMAGES NOTEBOOK SET,682.97,22,-1.8220131015369108,-10129.597672246
BLOSSOM IMAGES GIFT WRAP SET,747.79,85,-0.35156859248692335,-867297.2350782787
BLOSSOM IMAGES SCRAP BOOK SET,4.95,1,0.0,0.0
BLUE  DIAMANTE PEN IN GIFT BOX,493.08,13,0.5694455857300329,969.3364081113557
BLUE  TILE HOOK,282.79,16,-0.5035161264759491,-654.2751037868122
BLUE  VOILE LAMPSHADE,234.5,7,5.529838709677418,2526.9933990138315
BLUE & WHITE BREAKFAST TRAY,358.1,19,0.2612041531823086,572.0650518775252
BLUE 3 PIECE POLKADOT CUTLERY SET,4504.5,81,13.047364782431881,132427107.67239657
BLUE BIRDHOUSE DECORATION,292.03,35,-0.04548295398464181,-373.2674433241697
BLUE BLOSSOM HAIR CLIP,81.96,7,-0.21061913696060047,-33.63942584560259
BLUE BREAKFAST CUP AND SAUCER,11.8,2,-1.0535714285714286,-15.04289285714286
BLUE BUNNY EASTER EGG BASKET,230.25,3,19.807500000000005,6070.260920625003
BLUE CALCULATOR RULER,833.49,41,-0.5129154958922008,-21283.65962990981
BLUE CAT BISCUIT BARREL PINK HEART,148.32,9,-3.8317574257425733,-1340.0835957701086
BLUE CHARLIE+LOLA PERSONAL DOORSIGN,583.23,78,0.37264592872252117,367930.40466920636
BLUE CHECK BAG W HANDLE 34X20CM,14.110000000000001,5,0.41499999999999987,9.430582881500001
BLUE CHENILLE SHAGGY CUSHION COVER,43.15,8,0.23975000000000007,22.175881752072147
BLUE CIRCLES DESIGN MONKEY DOLL,175.73,12,0.28320631578947364,156.19281973824778
BLUE CIRCLES DESIGN TEDDY,157.5,15,-0.20457476635514013,-134.59313200183905
BLUE CLIMBING HYDRANGA ART FLOWER,52.5,3,5.000000000000001,349.3875000000002
BLUE COAT RACK PARIS FASHION,2266.16,107,0.5060212193331702,30794744.86215688
BLUE CRUSOE CHECK LAMPSHADE,3.78,3,-0.2100000000000001,-1.0565478000000006
BLUE CRYSTAL BOOT PHONE CHARM,1.66,1,0.0,0.0
BLUE CUSHION COVER WITH FLOWER,381.78000000000003,10,-1.8359927916120573,-1818.0716593947311
BLUE DAISY MOBILE,138.76,9,0.011083388049901657,3.6263606754178714
BLUE DELPHINIUM ARTIFICIAL FLOWER,188.37,6,-3.5548068669527897,-1186.2708512758113
BLUE DINER WALL CLOCK,8189.29,180,1.1426072998217105,264135377666.5816
BLUE DISCO HANDBAG,66.75999999999999,11,0.5169230769230769,98.46044301041178
BLUE DRAGONFLY HELICOPTER,524.5500000000001,29,-0.18921881806301735,-1574.487025972803
BLUE DRAWER KNOB ACRYLIC EDWARDIAN,2593.53,78,-0.25792548233950024,-1132439.396542856
BLUE DROP EARRINGS W BEAD CLUSTER,3.32,1,0.0,0.0
BLUE EASTER EGG HUNT START POST,25.81,5,-2.405294117647059,-99.98149342111768
BLUE EGG  SPOON,322.18,59,-0.17876861463877328,-15942.567928664012
BLUE FELT EASTER EGG BASKET,610.45,61,-2.534173531026911,-518131.79469924973
BLUE FELT HANGING HEART W FLOWER,26.11,1,22.789999999999985,654.5515899999996
BLUE FELT HANGING HEART WITH FLOWER,50.57,2,0.15247588424437306,9.329953614147914
BLUE FLOCK CUSHION COVER,20.0,3,-0.44354838709677424,-11.807258064516134
BLUE FLOCK GLASS CANDLEHOLDER,259.96,9,-1.187096774193549,-727.6571809189314
BLUE FLOWER DES PURSE,43.660000000000004,6,-0.008124999999999877,-0.6284391202374908
BLUE FLY SWAT,156.63,32,-0.17597631213633816,-581.9626129162298
BLUE GEISHA GIRL,146.07999999999998,10,0.2771150442477875,104.9971994678325
BLUE GIANT GARDEN THERMOMETER,2763.42,126,0.2659340931048221,120697769.50289221
BLUE GINGHAM ROSE CUSHION COVER,11.9,1,0.0,0.0
BLUE GLASS CHUNKY CHARM BRACELET,80.55,6,0.7584745762711865,108.23374449343227
BLUE GLASS GEMS IN BAG,553.8299999999999,12,0.7126473328674586,1238.6920863403855
BLUE GREEN EMBROIDERY COSMETIC BAG,97.13,4,-0.2006593406593408,-28.535370138241785
BLUE HANGING GINGHAM EASTER HEN,13.44,5,-0.42,-9.091006848000003
BLUE HAPPY BIRTHDAY BUNTING,10502.65,229,0.39177884615384667,12395520757869.773
BLUE HARMONICA IN BOX,10343.56,307,-0.13139985490577225,-6931372951492363.0
BLUE HEART COMPACT MIRROR,221.25,13,0.5193296272073248,396.67176241714344
BLUE HOLE PUNCH,16.25,7,-0.15060240963855426,-4.769074228162655
BLUE JUICY FRUIT PHOTO FRAME,264.06,24,-0.08700201376069815,-226.2853133338188
BLUE KNITTED EGG COSY,87.56,25,-0.16767857142857132,-159.07445614401766
BLUE KNITTED HEN,257.22,15,0.054954896907216624,59.047485577418215
BLUE LEAVES AND BEADS PHONE CHARM,3.76,2,0.0,0.0
BLUE MONTE CARLO HANDBAG,46.8,1,0.0,0.0
BLUE MURANO TWIST BRACELET,164.12,6,-0.6103421787709498,-177.45612870083332
BLUE MURANO TWIST NECKLACE,119.89,4,1.2613865546218483,221.41237898861343
BLUE NETTING STORAGE HANGER,15.6,6,0.0915745856353591,2.5307874462430946
BLUE NEW BAROQUE CANDLESTICK CANDLE,536.41,21,-0.13525806451612907,-536.9160944648328
BLUE NEW BAROQUE FLOCK CANDLESTICK,4.65,1,0.0,0.0
BLUE ORGANDY ROUND LAMPSHADE W BEA,10.2,4,-0.09668246445497633,-1.4438385213270148
BLUE OWL SOFT TOY,1539.83,63,0.034777870187476176,21702.757794168552
BLUE PADDED SOFT MOBILE,4.25,1,0.0,0.0
BLUE PAINTED KASHMIRI CHAIR,149.85,1,0.0,0.0
BLUE PAISLEY JOURNAL,663.71,51,0.5283706672009618,45283.91887585843
BLUE PAISLEY NOTEBOOK,92.4,21,-1.720810734555941e-17,-1.1766612897248258e-14
BLUE PAISLEY POCKET BOOK,272.02,45,0.23059640910168278,4572.189358043645
BLUE PAISLEY SKETCHBOOK,517.22,47,-0.08707860615883305,-3972.3086060432775
BLUE PAISLEY TISSUE BOX,322.18,76,0.10577862034278644,47680.472169084955
BLUE PAPER PARASOL,946.83,37,-0.552450958783337,-17786.68821952376
BLUE PARTY BAGS,2822.32,70,-1.849922862268288,-4123327.533833906
BLUE PATCH PURSE PINK HEART,386.32,17,0.4956097560975617,967.7489013982697
BLUE POLKADOT BEAKER,1141.3999999999999,64,1.036798520999024,527550.5587382345
BLUE POLKADOT BOWL,3984.37,150,-0.15332977486667068,-988300313.6398143
BLUE POLKADOT COFFEE MUG,874.29,51,0.8874592668024439,100191.50094967964
BLUE POLKADOT CUP,3112.81,150,-0.405098879533027,-2039935466.383009
BLUE POLKADOT EGG CUP,550.43,44,0.2797801147227531,10204.62587325456
BLUE POLKADOT GARDEN PARASOL,1668.49,41,0.17475926345181486,14516.56640905372
BLUE POLKADOT KIDS BAG,688.3,21,0.38509742510204603,1961.5291778276164
BLUE POLKADOT LUGGAGE TAG,350.61,27,0.20069330385344286,922.4857804362032
BLUE POLKADOT PASSPORT COVER,466.99,29,-0.043922485721672504,-325.37363615090464
BLUE POLKADOT PLATE,3789.3199999999997,108,-0.3968756781602266,-44424828.907634765
BLUE POLKADOT PUDDING BOWL,38.67,7,-1.676666666666667,-126.3483859975701
BLUE POLKADOT PURSE,141.15,4,-0.27325344714379507,-56.46993300260998
BLUE POLKADOT WASHING UP GLOVES,935.15,92,0.09339092604101926,561452.467108952
BLUE POLKADOT WRAP,2819.84,176,-0.07744385584645705,-4210406452.2052426
BLUE POT PLANT CANDLE,1060.8999999999999,36,-0.5287173197726595,-17339.423436866065
BLUE PUDDING SPOON,151.19,49,0.030710261459358946,495.50512839535276
BLUE REFECTORY CLOCK,1787.4099999999999,57,-0.6090070460200453,-249017.31992935733
BLUE RETRO KITCHEN WALL CLOCK,301.88,17,0.28332939787485234,432.3163171691713
BLUE ROSE FABRIC MIRROR,710.95,35,0.16815589030382372,3359.6584151776983
BLUE ROSE PATCH PURSE PINK BUTTERFL,52.8,7,-0.24000000000000005,-24.69414309120002
BLUE ROUND COMPACT MIRROR,152.18,12,-0.9081798365122615,-433.75216657815395
BLUE SAVANNAH PICNIC HAMPER FOR 2,2393.5899999999997,17,-1.0230430638898695,-12377.112109764217
BLUE SCANDINAVIAN PAISLEY WRAP,420.0,36,0.0,0.0
BLUE SCOTTIE DOG W FLOWER PATTERN,431.73,22,-0.1934194590230116,-679.7535207283439
BLUE SHARK HELICOPTER,15.9,2,0.0,0.0
BLUE SPOT CERAMIC DRAWER KNOB,6141.29,159,-0.09599771952324447,-2248834329.0081644
BLUE SQUARE COMPACT MIRROR,63.75,8,-2.1316425120772946,-291.29702103283535
BLUE STONES ON WIRE FOR CANDLE,33.75,16,-0.0329430471234461,-5.108818892192813
BLUE STRIPE CERAMIC DRAWER KNOB,7136.0,168,0.10843648477971604,6959874017.810816
BLUE STRIPES SHOULDER BAG,7.470000000000001,2,-2.490000000000001,-22.506363000000015
BLUE SWEETHEART BRACELET,211.43,7,-0.8067897727272723,-332.4113086934303
BLUE TABLE RUN FLOWER,56.25,11,0.5048076923076923,81.0154833916452
BLUE TEA TOWEL CLASSIC DESIGN,565.86,41,0.42708914974619283,12031.717463479987
BLUE TEATIME PRINT BOWL,12.5,2,0.0,0.0
BLUE TILED TRAY,54.0,4,-1.2735849056603776,-100.69140566037741
BLUE TRAVEL FIRST AID KIT,67.50999999999999,8,1.4067413793103454,203.57472260041214
BLUE TV TRAY TABLE,518.61,7,3.1320484581497805,3165.323889801149
BLUE VICTORIAN FABRIC OVAL BOX,388.57,30,-0.01768125854993162,-119.88448912052557
BLUE VINTAGE SPOT BEAKER,4747.62,126,3.7490879987957397,2923343943.8658066
BLUE WHITE PLASTIC RINGS LAMPSHADE,11.899999999999999,4,-0.1416666666666668,-2.468228583333336
BLUE WIRE SPIRAL CANDLE HOLDER,82.57,6,-0.6057142857142859,-88.60254815782862
BLUE/CREAM STRIPE CUSHION COVER,771.15,42,0.08368990042674251,3534.3104166797348
BLUE/GREEN SHELL NECKLACE W PENDANT,11.46,2,0.0,0.0
BLUE/NAT SHELL NECKLACE W PENDANT,5.95,1,0.0,0.0
BLUE/YELLOW CERAMIC CANDLE HOLDER,6.6,1,0.0,0.0
BLUE/YELLOW FLOWER DESIGN BIG MUG,16.77,12,-0.08417821782178213,-4.430421147004458
BOHEMIAN COLLAGE STATIONERY SET,1080.82,81,0.08250131491995848,200919.33902001448
BOOM BOX SPEAKER BOYS,1301.55,41,0.4093216714373169,26523.185754163467
BOOM BOX SPEAKER GIRLS,1172.48,32,-0.5058878361756589,-12523.496695528162
BOOZE & WOMEN GREETING CARD,214.19,30,0.11739478584729987,438.7615413792116
BOTANICAL GARDENS WALL CLOCK,5843.92,71,-1.6535890882986366,-8394841.60249228
BOTANICAL LAVENDER BIRTHDAY CARD,225.59,29,0.026009890498057218,93.0778274234129
BOTANICAL LAVENDER GIFT WRAP,199.5,19,0.0,0.0
BOTANICAL LILY GIFT WRAP,105.0,6,1.5387931034482758,286.23691415948286
BOTANICAL LILY GREETING CARD,181.98,29,0.07941563049581926,229.25431490258342
BOTANICAL ROSE GIFT WRAP,304.5,27,0.1661229815690752,663.1618179890727
BOTANICAL ROSE GREETING CARD,141.95,21,0.17289074355083456,181.61575784035784
BOTTLE BAG RETROSPOT,2171.53,84,-0.313582992903185,-2042226.4076218011
BOUDOIR SQUARE TISSUE BOX,1003.1899999999999,99,-0.05255657988446628,-660520.2260061335
BOX OF 24 COCKTAIL PARASOLS,4329.48,210,-0.24123648702449724,-514449342471.91614
BOX OF 6 ASSORTED COLOUR TEASPOONS,2389.52,49,-0.06419052693087704,-16369.03899812809
BOX OF 6 CHRISTMAS CAKE DECORATIONS,7356.18,137,2.165301433067974,7463947526.501366
BOX OF 6 MINI 50'S CRACKERS,9266.84,301,-0.1346953478173814,-3593209120149397.5
BOX OF 6 MINI VINTAGE CRACKERS,9167.39,271,-0.07429276283361476,-112359525067331.42
BOX OF 9 PEBBLE CANDLES,988.18,57,0.3335155212587379,75393.71853956256
BOX OF VINTAGE ALPHABET BLOCKS,13931.31,175,-1.739216679013505,-424683659076.4957
BOX OF VINTAGE JIGSAW BLOCKS,5248.21,166,0.8425188876963134,32868250362.87118
BOX/12 CHICK & EGG IN BASKET,223.11,38,-4.5795205479452035,-38217.395278998745
BOXED GLASS ASHTRAY,9.94,1,-0.008823529411764675,-0.09647647058823496
BOYS ALPHABET IRON ON PATCHES,546.04,6,-0.44097158882423837,-426.57085392525977
BOYS PARTY BAG,150.54999999999998,1,0.5460175438596492,90.42323535087719
BOYS VINTAGE TIN SEASIDE BUCKET,3913.72,113,-0.978075903572547,-182110813.34172976
BREAD BIN DINER STYLE IVORY,14329.539999999999,215,0.5917379533729539,6726497473876.49
BREAD BIN DINER STYLE MINT,5001.83,80,0.3427596177839099,3511829.2323395438
BREAD BIN DINER STYLE PINK,5225.4,69,-0.6879335253508891,-2580841.249838662
BREAD BIN DINER STYLE RED,10676.619999999999,159,0.35402759523939886,14418093612.763113
"BREAD BIN, DINER STYLE, IVORY",59.8,1,0.0,0.0
"BREAD BIN, DINER STYLE, MINT",59.8,1,0.0,0.0
BRIGHT BLUES RIBBONS,702.41,86,-0.7293522233132272,-1859083.6038691148
BROCADE RING PURSE,6036.39,137,0.27042078534761793,764918610.3569442
BROCANTE COAT RACK,2025.9599999999998,34,7.1338757673499105,369239.11720011476
BROCANTE SHELF WITH HOOKS,1781.82,65,-1.0777224748079022,-941662.5619855846
BROWN  PIRATE TREASURE CHEST,996.8,27,-0.1616029712163418,-2111.834449130655
BROWN CHECK CAT DOORSTOP,1421.11,80,0.11007987512333652,320442.73983054794
BROWN KUKUI COCONUT SEED NECKLACE,91.7,9,0.5724724061810151,123.78216092855335
BROWN VINTAGE VICTORIAN EARRINGS,5.8,1,0.0,0.0
BUBBLEGUM RING ASSORTED,4997.28,147,0.6456276945483713,3921394663.8331594
BUFFALO BILL TREASURE BOOK BOX,4097.28,110,3.2347479176992535,473730616.2053712
BUFFALO BILL WALL ART,852.72,16,35.194285714285705,137899.14298618567
BULL DOG BOTTLE OPENER,4764.5,130,-0.5591717229528433,-640636388.3334614
BULL DOG BOTTLE TOP WALL CLOCK,1733.57,61,0.1821698328661889,105772.22430129618
BUNDLE OF 3 ALPHABET EXERCISE BOOKS,6142.29,225,-0.5448952872317742,-6886483790213.515
BUNDLE OF 3 RETRO EXERCISE BOOKS,99.0,5,0.0,0.0
BUNDLE OF 3 RETRO NOTE BOOKS,3557.94,179,0.04514212980807924,4121651886.2851567
BUNDLE OF 3 SCHOOL EXERCISE BOOKS,2761.9,146,0.3928733931577199,1198926614.1830633
BUNNY DECORATION MAGIC GARDEN,593.14,55,-0.44188337256109617,-49552.156145617904
BUNNY EGG BOX,228.75,24,-2.890625,-6512.943354286471
BUNNY EGG GARLAND,269.17,33,-0.09181367041198499,-573.9745208185259
BUNNY WOODEN PAINTED WITH BIRD,778.63,82,-0.48729805906091855,-940428.9659402764
BUNNY WOODEN PAINTED WITH FLOWER,432.46,55,-0.4221310652898714,-34513.65403564884
"BUNTING , SPOTTY ",634.7,7,-71.1333333333333,-87981.31621171934
BUTTERFLIES STICKERS,573.36,46,0.20687451161752268,9510.380536286964
BUTTERFLY CROCHET FOOD COVER,572.23,44,-0.052893221089942453,-2005.6206155307314
BUTTERFLY CUSHION COVER,30.0,2,0.0,0.0
BUTTERFLY HAIR BAND,95.42,5,0.22531249999999997,34.62486784006251
BUTTON BOX,3380.45,74,-0.2515045784208988,-983057.9367286187
BUTTONS AND STRIPES NOTEBOOK,48.75,7,-0.8604452054794519,-81.7422589196276
Bank Charges,165.001,10,-0.3544123941150247,-151.6779076297779
CABIN BAG VINTAGE PAISLEY,2010.12,16,-5.912059151220503,-54606.42159839571
CABIN BAG VINTAGE RETROSPOT,4674.62,32,-2.826281229454305,-278950.8005305124
CACTI T-LIGHT CANDLES,2292.34,85,-0.4526787701021543,-3423319.2196771395
CAKE PLATE LOVEBIRD PINK,1821.61,35,0.47515371908411014,24323.9171318928
CAKE PLATE LOVEBIRD WHITE,3880.2,105,-0.615652978628893,-53017840.949740596
CAKE SHOP  STICKER SHEET,48.449999999999996,8,0.610879120879121,63.44399823489846
CAKE STAND 3 TIER MAGIC GARDEN,3624.6000000000004,67,-0.7331873111782475,-1576830.2105005437
CAKE STAND LACE WHITE,4.25,1,0.0,0.0
CAKE STAND LOVEBIRD 2 TIER PINK,1104.54,38,-0.37362849857325,-15436.309541741359
CAKE STAND LOVEBIRD 2 TIER WHITE,1859.1999999999998,65,-0.9473795613669032,-863723.3431480072
CAKE STAND VICTORIAN FILIGREE LARGE,471.86,4,-1.1181666666666668,-772.4856943723337
CAKE STAND VICTORIAN FILIGREE MED,1916.01,17,0.4179534993508794,4047.6353936809674
CAKE STAND VICTORIAN FILIGREE SMALL,1430.48,31,1.1177968046112092,30691.48441285851
CAKE STAND WHITE TWO TIER LACE,2471.39,72,-0.12941523216308048,-305632.8366338494
